=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.09.17 17:45:26 =~=~=~=~=~=~=~=~=~=~=~=
368000,0,9756.10,25.55,8869.51,27.70,8275.26,29.28
369000,0,9738.67,25.59,8853.57,27.74,8257.23,29.33
370000,0,9721.31,25.63,8836.71,27.79,8239.63,29.38
371000,0,9703.56,25.67,8819.68,27.83,8228.37,29.42
372000,0,9687.34,25.71,8802.77,27.87,8211.87,29.46
373000,0,9669.33,25.75,8785.45,27.92,8193.33,29.51
374000,0,9650.08,25.80,8769.29,27.96,8175.79,29.56
375000,0,9631.15,25.84,8753.50,28.00,8158.28,29.61
376000,0,9609.34,25.89,8736.96,28.04,8140.93,29.66
377000,0,9591.27,25.93,8720.24,28.09,8124.17,29.71
378000,0,9574.69,25.97,8703.93,28.13,8107.69,29.76
379000,0,9557.57,26.01,8687.51,28.17,8088.81,29.81
380000,0,9539.74,26.06,8671.81,28.21,8067.53,29.87
381000,0,9523.05,26.09,8654.57,28.26,8050.01,29.92
382000,0,9504.96,26.14,8637.57,28.30,8033.28,29.97
383000,0,9484.32,26.19,8620.87,28.35,8017.83,30.01
384000,0,9465.45,26.23,8605.40,28.39,8001.20,30.06
385000,0,9448.40,26.27,8589.10,28.43,7984.78,30.11
386000,0,9430.82,26.31,8572.22,28.48,7968.86,30.15
387000,0,9413.99,26.35,8555.29,28.52,7953.09,30.20
388000,0,9396.68,26.39,8539.73,28.56,7934.40,30.25
389000,0,9378.35,26.44,8523.42,28.61,7918.43,30.30
390000,0,9355.94,26.49,8507.95,28.65,7903.02,30.35
391000,0,9335.63,26.54,8493.33,28.69,7889.45,30.38
392000,0,9318.69,26.58,8477.98,28.73,7874.87,30.43
393000,0,9302.05,26.62,8463.46,28.77,7861.31,30.47
394000,0,9285.46,26.66,8449.01,28.81,7848.12,30.51
395000,0,9269.77,26.70,8435.12,28.85,7832.21,30.55
396000,0,9255.50,26.74,8422.21,28.88,7819.73,30.59
397000,0,9240.41,26.77,8402.88,28.93,7802.27,30.64
398000,0,9225.76,26.81,8387.39,28.98,7792.02,30.67
399000,0,9210.45,26.85,8373.68,29.01,7779.16,30.71
400000,0,9199.22,26.87,8359.47,29.05,7767.78,30.74
401000,0,9184.29,26.91,8345.14,29.09,7755.60,30.78
402000,0,9168.74,26.95,8330.24,29.13,7743.88,30.82
403000,0,9152.47,26.99,8316.38,29.17,7732.42,30.85
404000,0,9137.41,27.03,8303.58,29.21,7721.64,30.88
405000,0,9121.91,27.06,8291.33,29.24,7710.36,30.92
406000,0,9107.26,27.10,8277.56,29.28,7696.83,30.96
407000,0,9093.81,27.13,8264.89,29.31,7685.86,30.99
408000,0,9079.02,27.17,8252.98,29.35,7674.91,31.02
409000,0,9064.39,27.21,8240.67,29.38,7666.11,31.05
410000,0,9047.12,27.25,8228.85,29.41,7655.01,31.08
411000,0,9031.08,27.29,8217.34,29.45,7644.36,31.12
412000,0,9017.34,27.33,8205.19,29.48,7634.54,31.15
413000,0,9001.79,27.37,8191.97,29.52,7622.99,31.18
414000,0,8985.84,27.41,8180.14,29.55,7609.67,31.22
415000,0,8970.94,27.44,8167.79,29.59,7596.87,31.26
416000,0,8957.59,27.48,8155.62,29.62,7580.38,31.31
417000,0,8943.26,27.51,8142.82,29.66,7566.51,31.35
418000,0,8927.39,27.55,8129.65,29.69,7554.52,31.39
419000,0,8912.68,27.59,8116.86,29.73,7542.02,31.43
420000,0,8895.15,27.64,8105.22,29.76,7529.54,31.47
